locus	num_taxa	tree_length	mean_bootstrap_support
OG0004110_1rr_1.unrooted-ortho.pos12	46	12.9750	83.7
OG0004112_1rr_1.inclade1.ortho1.pos12	56	7.9473	83.0
OG0004118_1rr_1.inclade1.ortho1.pos12	45	6.9046	88.1
OG0004120_1rr_1.inclade1.ortho1.pos12	46	9.2534	85.0
OG0004124_1rr_1.inclade1.ortho1.pos12	31	11.2170	73.4
OG0004125_1rr_1.inclade1.ortho1.pos12	50	12.6937	90.1
OG0004128_1rr_1.inclade1.ortho1.pos12	38	4.7765	84.0
OG0004136_1rr_1.inclade1.ortho1.pos12	55	6.5210	86.6
OG0004144_1rr_1.inclade1.ortho1.pos12	54	15.4334	88.8
OG0004148_1rr_1.inclade1.ortho1.pos12	62	4.9241	85.2
OG0004149_1rr_1.inclade1.ortho1.pos12	28	1.8600	79.5
OG0004149_1rr_1.inclade1.ortho2.pos12	37	4.9532	91.0
OG0004151_1rr_1.inclade1.ortho1.pos12	55	6.7420	82.3
OG0004153_1rr_1.inclade1.ortho2.pos12	54	1.3649	86.3
OG0004156_1rr_1.inclade1.ortho1.pos12	51	17.2584	88.0
OG0004165_1rr_1.inclade1.ortho1.pos12	65	11.1914	86.4
OG0004167_1rr_1.inclade1.ortho1.pos12	72	8.8529	86.9
OG0004171_1rr_1.inclade1.ortho1.pos12	57	8.0581	84.5
OG0004182_1rr_1.inclade1.ortho1.pos12	60	4.0286	75.2
OG0004199_1rr_1.inclade1.ortho1.pos12	54	2.2799	81.8
OG0004200_1rr_1.inclade1.ortho1.pos12	62	11.7435	90.3
OG0004201_1rr_1.inclade1.ortho1.pos12	69	5.5568	82.2
OG0004204_1rr_1.inclade1.ortho2.pos12	22	2.9696	82.4
OG0004207_1rr_1.inclade1.ortho1.pos12	52	6.1447	84.5
OG0004208_1rr_1.inclade1.ortho1.pos12	65	3.3462	89.0
OG0004213_1rr_1.inclade1.ortho1.pos12	24	2.1806	83.9
OG0004219_1rr_1.inclade1.ortho1.pos12	26	5.3400	77.5
OG0004219_1rr_1.inclade1.ortho2.pos12	45	10.6190	86.4
OG0004223_1rr_1.inclade1.ortho1.pos12	40	8.3969	85.6
OG0004225_1rr_1.inclade1.ortho1.pos12	60	13.1883	84.1
OG0004232_1rr_1.inclade1.ortho2.pos12	47	5.5990	83.6
OG0004235_1rr_1.inclade1.ortho1.pos12	56	22.0411	88.8
OG0004236_1rr_1.inclade1.ortho1.pos12	36	10.2515	77.3
OG0004244_1rr_1.inclade1.ortho1.pos12	31	3.4088	79.6
OG0004248_1rr_1.inclade1.ortho1.pos12	79	10.8074	89.7
OG0004254_1rr_1.inclade1.ortho1.pos12	41	3.2626	78.6
OG0004255_1rr_1.inclade1.ortho1.pos12	67	2.8270	71.3
OG0004278_1rr_1.inclade1.ortho1.pos12	23	2.7083	79.7
OG0004278_1rr_1.inclade1.ortho2.pos12	59	5.4987	80.2
OG0004281_1rr_1.inclade1.ortho1.pos12	28	13.9956	79.1
OG0004289_1rr_1.inclade1.ortho1.pos12	41	15.7614	83.4
OG0004300_1rr_1.inclade1.ortho1.pos12	65	2.6083	84.5
OG0004304_1rr_1.inclade1.ortho1.pos12	49	10.4752	89.1
OG0004308_1rr_1.inclade1.ortho1.pos12	48	7.9443	81.5
OG0004310_1rr_1.inclade1.ortho1.pos12	35	8.7675	83.5
OG0004321_1rr_1.inclade1.ortho1.pos12	71	5.8146	82.4
OG0004322_1rr_1.inclade1.ortho1.pos12	44	9.6860	85.2
OG0004329_1rr_1.inclade1.ortho2.pos12	26	3.1495	84.9
OG0004342_1rr_1.inclade1.ortho1.pos12	73	3.6578	89.8
OG0004344_1rr_1.inclade1.ortho1.pos12	56	11.9139	82.0
OG0004346_1rr_1.inclade1.ortho1.pos12	62	11.1131	82.7
OG0004350_1rr_1.inclade1.ortho1.pos12	23	4.9637	89.3
OG0004351_1rr_1.inclade1.ortho1.pos12	71	8.6149	84.6
OG0004353_1rr_1.inclade1.ortho1.pos12	25	8.8069	77.0
OG0004363_1rr_1.inclade1.ortho1.pos12	54	7.3490	84.2
OG0004370_1rr_1.inclade1.ortho1.pos12	48	7.8288	86.1
OG0004372_1rr_1.inclade1.ortho1.pos12	24	3.0223	86.2
OG0004380_1rr_1.inclade1.ortho1.pos12	55	12.8364	86.3
OG0004387_1rr_1.inclade1.ortho1.pos12	32	15.3216	73.5
OG0004390_1rr_1.inclade1.ortho1.pos12	43	13.3839	80.3
OG0004391_1rr_2.unrooted-ortho.pos12	22	5.2535	89.9
OG0004397_1rr_1.inclade1.ortho1.pos12	23	7.5289	78.2
OG0004406_1rr_1.inclade1.ortho1.pos12	37	3.0055	85.6
OG0004406_1rr_1.inclade1.ortho2.pos12	26	2.9201	83.3
OG0004422_1rr_1.inclade1.ortho1.pos12	48	13.7418	81.7
OG0004427_1rr_1.inclade1.ortho1.pos12	25	4.2806	78.6
OG0004427_1rr_1.inclade1.ortho2.pos12	38	5.6236	88.1
OG0004429_1rr_1.inclade1.ortho1.pos12	21	4.9740	73.5
OG0004429_1rr_1.inclade1.ortho2.pos12	50	6.0763	79.4
OG0004431_1rr_1.inclade1.ortho2.pos12	21	0.8299	79.2
OG0004439_1rr_1.inclade1.ortho1.pos12	31	5.1411	74.4
OG0004441_1rr_1.inclade1.ortho1.pos12	75	6.7065	88.8
OG0004442_2rr_1.inclade1.ortho1.pos12	25	8.8137	82.0
OG0004446_1rr_1.inclade1.ortho2.pos12	41	5.2080	74.8
OG0004454_1rr_1.inclade1.ortho1.pos12	60	4.8916	89.1
OG0004455_1rr_1.inclade1.ortho1.pos12	34	4.5643	75.7
OG0004456_1rr_1.inclade1.ortho1.pos12	46	4.0872	84.4
OG0004463_1rr_1.inclade1.ortho1.pos12	83	5.6998	86.8
OG0004467_1rr_1.inclade1.ortho1.pos12	36	4.7135	83.3
OG0004471_1rr_1.unrooted-ortho.pos12	22	7.2904	78.6
OG0004474_1rr_1.inclade1.ortho2.pos12	31	4.0945	84.0
OG0004484_1rr_1.inclade1.ortho1.pos12	56	6.1703	88.7
OG0004485_1rr_1.inclade1.ortho1.pos12	57	3.3698	81.1
OG0004485_1rr_1.inclade1.ortho2.pos12	23	1.0415	81.3
OG0004486_1rr_1.inclade1.ortho1.pos12	49	3.3878	85.3
OG0004489_1rr_1.inclade1.ortho1.pos12	53	5.7223	82.1
OG0004491_1rr_1.inclade1.ortho2.pos12	22	0.9224	65.1
OG0004492_1rr_1.inclade1.ortho1.pos12	42	3.7334	83.6
OG0004494_1rr_1.inclade1.ortho1.pos12	51	10.1810	84.9
OG0004514_1rr_1.inclade1.ortho1.pos12	73	8.2527	86.7
OG0004516_1rr_1.inclade1.ortho1.pos12	49	5.8671	86.8
OG0004527_1rr_1.inclade1.ortho1.pos12	41	13.0144	80.9
OG0004530_1rr_1.inclade1.ortho1.pos12	70	7.3301	85.4
OG0004534_1rr_1.inclade1.ortho1.pos12	60	4.4102	84.1
OG0004537_1rr_1.inclade1.ortho1.pos12	61	4.3221	85.8
OG0004539_1rr_1.inclade1.ortho1.pos12	67	17.0403	82.6
OG0004543_1rr_1.inclade1.ortho1.pos12	53	9.5946	85.0
OG0004544_1rr_1.inclade1.ortho2.pos12	23	4.4987	81.3
OG0004555_1rr_1.inclade1.ortho1.pos12	71	10.0577	85.5
OG0004584_1rr_1.inclade1.ortho1.pos12	23	0.7942	82.0
OG0004588_1rr_1.inclade1.ortho1.pos12	64	4.8899	86.8
OG0004589_1rr_1.inclade1.ortho1.pos12	52	5.4927	86.9
OG0004591_1rr_1.inclade1.ortho1.pos12	37	9.7863	79.2
OG0004603_1rr_1.inclade1.ortho1.pos12	69	4.3584	85.8
OG0004604_1rr_1.inclade1.ortho1.pos12	51	9.2079	74.6
OG0004609_1rr_1.inclade1.ortho1.pos12	74	12.4497	85.6
OG0004611_1rr_1.inclade1.ortho1.pos12	40	1.4973	79.1
OG0004616_1rr_1.inclade1.ortho1.pos12	74	11.0846	85.9
OG0004617_1rr_1.inclade1.ortho1.pos12	56	8.9262	85.3
OG0004619_1rr_1.inclade1.ortho1.pos12	62	3.7525	80.4
OG0004620_1rr_1.inclade1.ortho1.pos12	35	8.5844	82.6
OG0004627_1rr_1.inclade1.ortho2.pos12	35	5.1363	85.4
OG0004632_1rr_1.inclade1.ortho2.pos12	37	1.8732	74.3
OG0004633_1rr_1.inclade1.ortho1.pos12	50	4.8196	85.7
OG0004636_1rr_1.inclade1.ortho1.pos12	27	1.9352	77.0
OG0004636_1rr_1.inclade1.ortho2.pos12	34	5.4310	76.4
OG0004647_1rr_1.inclade1.ortho1.pos12	63	2.0240	81.0
OG0004648_1rr_1.inclade1.ortho1.pos12	78	8.1998	82.9
OG0004651_1rr_1.inclade1.ortho1.pos12	33	5.3354	87.0
OG0004651_1rr_1.inclade2.ortho1.pos12	22	3.8708	84.7
OG0004652_1rr_1.inclade1.ortho1.pos12	35	10.0869	83.1
OG0004658_1rr_1.inclade1.ortho1.pos12	64	10.6206	83.1
OG0004659_1rr_1.inclade1.ortho1.pos12	54	4.8151	85.7
OG0004661_1rr_1.inclade1.ortho1.pos12	43	12.6012	88.4
OG0004666_1rr_1.inclade1.ortho1.pos12	67	3.3353	83.4
OG0004669_1rr_1.inclade1.ortho1.pos12	61	3.8090	84.7
OG0004671_1rr_1.inclade1.ortho1.pos12	22	0.7000	73.6
OG0004672_1rr_1.inclade1.ortho1.pos12	47	6.8420	83.9
OG0004674_1rr_1.inclade1.ortho1.pos12	61	4.8598	83.4
OG0004675_1rr_1.inclade1.ortho1.pos12	43	4.9835	86.7
OG0004675_1rr_1.inclade1.ortho2.pos12	39	4.5149	88.6
OG0004676_1rr_1.inclade1.ortho1.pos12	62	7.9815	82.7
OG0004681_1rr_1.inclade1.ortho1.pos12	61	4.1901	84.3
OG0004682_1rr_1.inclade1.ortho2.pos12	31	1.6844	82.6
OG0004690_1rr_1.inclade1.ortho1.pos12	74	3.4441	76.7
OG0004691_1rr_1.inclade1.ortho1.pos12	57	16.0051	86.7
OG0004692_1rr_1.inclade1.ortho1.pos12	58	10.7889	90.8
OG0004696_1rr_1.inclade1.ortho1.pos12	55	5.4006	78.1
OG0004700_1rr_1.inclade1.ortho1.pos12	26	6.5094	81.8
OG0004702_1rr_1.inclade1.ortho1.pos12	26	1.5740	87.3
OG0004702_1rr_1.inclade1.ortho2.pos12	41	3.2765	80.9
OG0004704_1rr_1.inclade1.ortho1.pos12	60	3.4150	85.8
OG0004707_1rr_1.inclade1.ortho1.pos12	46	7.5663	86.1
OG0004708_1rr_1.inclade1.ortho2.pos12	28	2.5339	84.4
OG0004710_1rr_1.inclade1.ortho1.pos12	41	2.6852	72.7
OG0004711_1rr_1.inclade1.ortho1.pos12	22	5.1303	86.8
OG0004711_1rr_1.inclade1.ortho2.pos12	40	9.9362	78.4
OG0004717_1rr_1.inclade1.ortho2.pos12	22	3.5618	86.6
OG0004725_1rr_1.inclade1.ortho1.pos12	44	7.3202	74.2
OG0004725_1rr_1.inclade1.ortho2.pos12	21	3.1800	77.6
OG0004728_1rr_1.inclade1.ortho1.pos12	48	10.1486	77.0
OG0004733_1rr_1.inclade1.ortho1.pos12	61	8.3584	91.7
OG0004734_1rr_1.inclade1.ortho1.pos12	58	9.2473	85.1
OG0004735_1rr_1.inclade1.ortho1.pos12	57	10.2296	82.6
OG0004738_1rr_1.inclade1.ortho1.pos12	49	11.7859	81.1
OG0004742_1rr_1.inclade1.ortho1.pos12	44	5.4246	79.8
OG0004745_1rr_1.inclade1.ortho1.pos12	50	2.5238	77.3
OG0004747_1rr_1.inclade1.ortho1.pos12	74	2.8850	82.3
OG0004749_1rr_1.inclade1.ortho1.pos12	24	5.1147	79.8
OG0004753_1rr_1.unrooted-ortho.pos12	44	13.7219	83.9
OG0004755_1rr_1.inclade1.ortho1.pos12	46	3.3093	79.6
OG0004755_1rr_1.inclade1.ortho2.pos12	23	0.7315	81.7
OG0004762_1rr_1.inclade1.ortho1.pos12	60	14.1957	81.0
OG0004765_1rr_1.inclade1.ortho1.pos12	56	11.7230	81.2
OG0004773_1rr_1.inclade1.ortho1.pos12	65	5.7557	82.7
OG0004773_1rr_1.inclade1.ortho2.pos12	22	1.0870	82.6
OG0004774_1rr_1.inclade1.ortho2.pos12	29	2.1669	82.5
OG0004781_1rr_1.unrooted-ortho.pos12	49	7.2975	90.1
OG0004795_1rr_1.inclade1.ortho2.pos12	33	1.4745	78.9
OG0004799_1rr_1.inclade1.ortho1.pos12	35	1.7553	83.0
OG0004802_1rr_1.inclade1.ortho1.pos12	71	22.0581	84.5
OG0004806_1rr_1.inclade1.ortho2.pos12	39	4.7909	83.0
OG0004809_1rr_1.inclade1.ortho1.pos12	36	9.4296	91.5
OG0004810_1rr_1.inclade1.ortho1.pos12	32	1.5465	91.4
OG0004818_1rr_1.inclade1.ortho1.pos12	23	2.5004	78.7
OG0004821_1rr_1.inclade1.ortho1.pos12	67	11.8312	84.6
OG0004823_1rr_1.inclade1.ortho1.pos12	41	2.6779	89.3
OG0004828_1rr_1.unrooted-ortho.pos12	34	13.0618	83.2
OG0004830_1rr_1.inclade1.ortho1.pos12	57	7.1643	89.7
OG0004835_1rr_1.inclade1.ortho1.pos12	51	9.4496	90.4
OG0004838_1rr_1.inclade1.ortho2.pos12	38	0.6934	77.7
OG0004840_1rr_1.inclade1.ortho1.pos12	47	8.4412	85.5
OG0004842_1rr_1.inclade1.ortho1.pos12	26	3.3581	75.1
OG0004845_1rr_1.inclade1.ortho1.pos12	58	8.4273	81.8
OG0004848_1rr_1.inclade1.ortho1.pos12	45	5.5323	84.1
OG0004850_1rr_1.inclade1.ortho1.pos12	62	11.9802	88.1
OG0004854_1rr_1.inclade1.ortho2.pos12	31	8.3066	88.7
OG0004855_1rr_1.inclade1.ortho1.pos12	22	0.8165	74.6
OG0004865_1rr_1.inclade1.ortho1.pos12	52	7.9670	79.5
OG0004877_1rr_1.inclade1.ortho1.pos12	62	2.6700	82.5
OG0004883_1rr_1.inclade1.ortho1.pos12	73	11.9037	83.8
OG0004885_1rr_1.inclade1.ortho1.pos12	56	1.9089	75.6
OG0004889_1rr_1.inclade1.ortho1.pos12	64	6.7902	85.7
OG0004892_1rr_1.inclade1.ortho1.pos12	45	3.6416	82.6
OG0004895_1rr_1.inclade1.ortho1.pos12	53	3.4237	86.4
OG0004907_1rr_1.inclade1.ortho1.pos12	56	2.6317	86.9
OG0004909_1rr_1.inclade1.ortho1.pos12	48	5.1702	82.8
OG0004911_1rr_1.inclade1.ortho1.pos12	62	6.9686	83.1
OG0004913_1rr_1.inclade1.ortho1.pos12	53	5.9823	82.8
OG0004915_1rr_1.inclade1.ortho1.pos12	60	12.1403	78.0
OG0004916_1rr_1.inclade1.ortho1.pos12	50	9.2286	82.7
OG0004917_1rr_1.inclade1.ortho2.pos12	23	3.4269	81.9
OG0004920_1rr_1.inclade1.ortho1.pos12	55	6.8783	86.9
OG0004920_1rr_1.inclade1.ortho2.pos12	23	1.1538	85.7
OG0004922_1rr_1.inclade1.ortho1.pos12	54	6.2879	81.4
OG0004923_1rr_1.inclade1.ortho1.pos12	53	14.8826	80.3
OG0004924_1rr_1.inclade1.ortho1.pos12	37	1.2794	81.8
OG0004926_1rr_1.inclade1.ortho1.pos12	56	7.6788	82.6
OG0004928_1rr_1.inclade1.ortho1.pos12	21	2.2924	86.8
OG0004928_1rr_1.inclade1.ortho2.pos12	54	7.4222	90.1
OG0004930_1rr_1.inclade1.ortho1.pos12	66	12.0836	84.5
OG0004931_1rr_1.inclade1.ortho1.pos12	66	8.8336	83.8
OG0004936_1rr_1.inclade1.ortho1.pos12	67	9.8736	90.8
OG0004941_1rr_1.inclade1.ortho1.pos12	43	4.1033	81.0
OG0004942_1rr_1.inclade1.ortho1.pos12	26	0.6331	78.5
OG0004942_1rr_1.inclade1.ortho2.pos12	54	1.3708	79.8
OG0004945_1rr_1.inclade1.ortho1.pos12	70	16.9939	89.0
OG0004947_1rr_1.inclade1.ortho1.pos12	71	12.1899	87.1
OG0004950_1rr_1.inclade1.ortho1.pos12	74	3.5230	83.7
OG0004958_1rr_1.inclade1.ortho1.pos12	62	4.0494	78.6
OG0004959_1rr_1.inclade1.ortho1.pos12	64	8.0471	81.3
OG0004962_1rr_1.inclade1.ortho1.pos12	56	1.2292	82.2
OG0004962_1rr_1.inclade1.ortho2.pos12	26	0.6516	84.5
OG0004964_1rr_1.inclade1.ortho1.pos12	74	11.6319	88.6
OG0004969_1rr_1.inclade1.ortho1.pos12	67	13.6913	84.6
OG0004971_1rr_1.inclade1.ortho1.pos12	23	2.4218	81.1
OG0004972_1rr_1.inclade1.ortho1.pos12	44	3.1438	83.8
OG0004972_1rr_1.inclade1.ortho2.pos12	21	0.6003	74.1
OG0004975_1rr_1.inclade1.ortho1.pos12	76	11.8668	84.8
OG0004978_1rr_1.inclade1.ortho2.pos12	27	2.7551	79.8
OG0004981_1rr_1.inclade1.ortho1.pos12	56	6.5301	80.7
OG0004982_1rr_1.inclade1.ortho1.pos12	62	2.9090	80.4
OG0004985_1rr_1.inclade1.ortho1.pos12	79	12.7813	87.3
OG0004989_1rr_1.inclade1.ortho1.pos12	67	14.1340	78.4
OG0004997_1rr_1.inclade1.ortho1.pos12	56	10.3352	83.1
OG0004999_1rr_1.inclade1.ortho1.pos12	57	8.5418	80.7
OG0005000_1rr_1.inclade1.ortho1.pos12	45	5.4699	80.4
OG0005000_1rr_1.inclade1.ortho2.pos12	38	2.9497	85.0
OG0005005_1rr_1.inclade1.ortho1.pos12	59	4.8235	79.8
OG0005008_1rr_1.inclade1.ortho1.pos12	37	0.8829	80.8
OG0005008_1rr_1.inclade1.ortho2.pos12	34	1.4139	79.7
OG0005011_1rr_1.inclade1.ortho1.pos12	21	0.9247	73.7
OG0005011_1rr_1.inclade1.ortho2.pos12	31	11.1875	80.2
OG0005019_1rr_1.inclade1.ortho1.pos12	57	5.7748	81.7
OG0005024_1rr_1.unrooted-ortho.pos12	28	7.9080	79.0
OG0005045_1rr_1.inclade1.ortho1.pos12	62	5.0307	78.1
OG0005050_1rr_1.inclade1.ortho1.pos12	36	14.3037	76.9
OG0005059_1rr_1.unrooted-ortho.pos12	26	9.5088	75.3
OG0005075_1rr_1.inclade1.ortho1.pos12	38	4.9813	84.3
OG0005076_1rr_1.inclade1.ortho1.pos12	69	6.6018	88.0
OG0005079_1rr_1.inclade1.ortho1.pos12	40	10.1700	82.7
OG0005090_1rr_1.inclade1.ortho1.pos12	79	1.7395	74.6
OG0005096_1rr_1.inclade1.ortho1.pos12	46	1.7591	87.3
OG0005098_1rr_1.inclade1.ortho1.pos12	32	3.7832	76.8
OG0005100_2rr_1.inclade1.ortho1.pos12	35	6.2637	85.6
OG0005117_1rr_1.inclade1.ortho1.pos12	61	2.4015	82.0
OG0005121_1rr_1.inclade1.ortho1.pos12	49	3.9050	86.9
OG0005126_1rr_1.inclade1.ortho1.pos12	77	9.7070	82.8
OG0005138_1rr_1.inclade1.ortho1.pos12	74	13.0896	79.4
OG0005143_1rr_1.inclade1.ortho1.pos12	58	2.0884	83.3
OG0005144_1rr_1.inclade1.ortho1.pos12	80	6.3178	90.0
OG0005147_1rr_1.inclade1.ortho1.pos12	61	9.2925	88.6
OG0005148_1rr_1.inclade1.ortho1.pos12	55	3.1540	64.9
OG0005159_1rr_1.inclade1.ortho1.pos12	72	3.4391	84.0
OG0005161_1rr_1.inclade1.ortho1.pos12	46	8.1612	86.9
OG0005164_1rr_1.inclade1.ortho1.pos12	54	10.6790	85.7
OG0005165_1rr_1.inclade1.ortho1.pos12	78	7.6031	83.4
OG0005166_1rr_1.inclade1.ortho1.pos12	52	14.1535	80.5
OG0005170_1rr_1.inclade1.ortho1.pos12	69	5.7016	86.5
OG0005183_1rr_1.inclade1.ortho1.pos12	57	7.3569	82.0
OG0005184_1rr_1.inclade1.ortho1.pos12	53	11.8979	85.7
OG0005187_1rr_1.inclade1.ortho1.pos12	59	6.9732	83.3
OG0005188_1rr_1.inclade1.ortho1.pos12	51	8.1126	83.3
OG0005190_1rr_1.inclade1.ortho1.pos12	58	7.7405	77.5
OG0005194_1rr_1.inclade1.ortho1.pos12	70	12.8408	87.1
OG0005195_1rr_1.inclade1.ortho1.pos12	46	6.8380	82.9
OG0005202_1rr_1.inclade1.ortho1.pos12	77	15.6702	82.7
OG0005205_1rr_1.inclade1.ortho1.pos12	45	5.1644	75.6
OG0005208_1rr_1.inclade1.ortho1.pos12	56	9.1580	84.0
OG0005210_1rr_1.inclade1.ortho1.pos12	22	1.2407	82.8
OG0005212_1rr_1.inclade1.ortho1.pos12	56	6.3166	78.4
OG0005224_1rr_1.inclade1.ortho1.pos12	54	3.7347	78.2
OG0005227_1rr_1.inclade1.ortho1.pos12	48	5.3002	77.0
OG0005229_1rr_1.inclade1.ortho1.pos12	25	12.8777	70.9
OG0005236_1rr_1.inclade1.ortho1.pos12	41	9.2399	82.9
OG0005239_1rr_1.inclade1.ortho2.pos12	23	2.7411	85.2
OG0005240_1rr_1.inclade1.ortho1.pos12	59	4.6596	82.3
OG0005244_1rr_1.inclade1.ortho2.pos12	56	5.8286	89.1
OG0005246_1rr_1.inclade1.ortho1.pos12	39	2.8357	83.4
OG0005250_1rr_1.inclade1.ortho1.pos12	70	7.2383	80.2
OG0005251_1rr_1.inclade1.ortho1.pos12	24	1.2612	87.5
OG0005251_1rr_1.inclade1.ortho2.pos12	53	3.3109	84.6
OG0005252_1rr_1.inclade1.ortho1.pos12	24	2.1789	72.3
OG0005255_1rr_1.inclade1.ortho1.pos12	30	1.4565	80.7
OG0005255_1rr_1.inclade1.ortho2.pos12	34	2.2186	78.4
OG0005258_1rr_1.inclade1.ortho1.pos12	72	15.2006	91.9
OG0005266_1rr_1.inclade1.ortho2.pos12	52	4.6890	82.4
OG0005270_1rr_1.inclade1.ortho1.pos12	52	6.9677	83.7
OG0005271_1rr_1.inclade1.ortho1.pos12	62	4.7621	81.8
OG0005275_1rr_1.inclade1.ortho1.pos12	28	1.9633	84.7
OG0005276_1rr_1.inclade1.ortho1.pos12	52	10.2761	85.8
OG0005279_1rr_1.inclade1.ortho1.pos12	28	2.6426	84.3
OG0005279_1rr_1.inclade1.ortho2.pos12	44	8.1947	83.0
OG0005286_1rr_1.inclade1.ortho1.pos12	60	12.0117	83.2
OG0005289_1rr_1.inclade1.ortho1.pos12	51	10.2952	90.7
OG0005291_1rr_1.unrooted-ortho.pos12	46	13.4462	82.1
OG0005292_1rr_1.inclade1.ortho1.pos12	69	11.3357	85.6
OG0005298_1rr_1.inclade1.ortho1.pos12	35	1.5083	78.3
OG0005298_1rr_1.inclade1.ortho2.pos12	41	5.5870	64.8
OG0005303_1rr_1.inclade1.ortho1.pos12	38	6.0748	83.5
OG0005306_1rr_1.inclade1.ortho1.pos12	65	5.1893	83.3
OG0005307_1rr_1.inclade1.ortho1.pos12	49	7.5087	77.5
OG0005307_1rr_1.inclade1.ortho2.pos12	30	2.7506	72.0
OG0005308_1rr_1.inclade1.ortho1.pos12	22	2.3250	87.1
OG0005309_1rr_1.inclade1.ortho2.pos12	21	0.5917	81.3
OG0005311_1rr_1.inclade1.ortho1.pos12	35	2.9293	81.1
OG0005316_1rr_1.inclade1.ortho1.pos12	54	7.6202	84.1
OG0005322_1rr_1.inclade1.ortho1.pos12	46	1.0793	70.9
OG0005322_1rr_1.inclade1.ortho2.pos12	28	0.3530	76.7
OG0005324_1rr_1.inclade1.ortho1.pos12	50	7.1203	83.8
OG0005326_1rr_1.inclade1.ortho1.pos12	77	6.9394	81.6
OG0005334_1rr_1.inclade1.ortho1.pos12	76	3.9048	83.8
OG0005335_1rr_1.inclade1.ortho1.pos12	36	8.4907	85.6
OG0005341_1rr_1.inclade1.ortho1.pos12	51	9.8612	79.6
OG0005343_1rr_1.inclade1.ortho1.pos12	65	3.1629	83.3
OG0005344_1rr_1.inclade1.ortho1.pos12	44	6.3630	83.2
OG0005344_1rr_1.inclade1.ortho2.pos12	32	1.9005	83.0
OG0005349_1rr_1.inclade1.ortho1.pos12	62	5.7802	85.9
OG0005351_1rr_1.inclade1.ortho2.pos12	54	7.5810	87.3
OG0005352_1rr_1.inclade1.ortho1.pos12	49	5.7115	87.5
OG0005354_1rr_1.inclade1.ortho1.pos12	43	5.9876	82.7
OG0005354_1rr_1.inclade1.ortho2.pos12	34	5.2649	79.2
OG0005361_1rr_1.inclade1.ortho1.pos12	79	8.1626	89.4
OG0005364_1rr_1.inclade1.ortho1.pos12	47	0.5230	73.0
OG0005366_1rr_1.inclade1.ortho1.pos12	61	9.2764	88.3
OG0005372_1rr_1.inclade1.ortho1.pos12	55	5.6405	87.2
OG0005374_1rr_1.inclade1.ortho1.pos12	63	9.1773	82.3
OG0005377_1rr_1.inclade1.ortho1.pos12	54	3.0542	77.3
OG0005378_1rr_1.inclade1.ortho1.pos12	51	11.6999	83.9
OG0005379_1rr_1.inclade1.ortho1.pos12	56	8.3332	80.5
OG0005380_1rr_1.inclade1.ortho1.pos12	73	11.1304	87.6
OG0005382_1rr_1.inclade1.ortho1.pos12	43	3.3966	80.8
OG0005385_1rr_1.inclade1.ortho1.pos12	44	4.0344	89.8
OG0005386_1rr_1.inclade1.ortho1.pos12	65	4.0082	83.5
OG0005395_1rr_1.inclade1.ortho1.pos12	52	6.1896	70.2
OG0005396_1rr_1.inclade1.ortho1.pos12	60	11.9344	77.5
OG0005401_1rr_1.inclade1.ortho1.pos12	76	9.8174	87.6
OG0005403_1rr_1.inclade1.ortho1.pos12	47	11.1289	81.2
OG0005414_1rr_1.unrooted-ortho.pos12	35	12.2006	85.4
OG0005416_1rr_1.inclade1.ortho1.pos12	76	4.3639	85.6
OG0005417_1rr_1.inclade1.ortho2.pos12	31	3.0550	86.4
OG0005418_1rr_1.inclade1.ortho1.pos12	60	7.4352	86.3
OG0005427_1rr_1.inclade1.ortho1.pos12	54	12.3927	86.1
OG0005431_1rr_1.inclade1.ortho1.pos12	77	10.4476	84.0
OG0005433_1rr_1.inclade1.ortho1.pos12	29	3.6692	82.8
OG0005434_1rr_1.inclade1.ortho1.pos12	65	3.5830	84.1
OG0005441_1rr_1.inclade1.ortho1.pos12	59	4.6271	85.0
OG0005448_1rr_1.inclade1.ortho1.pos12	41	8.8065	83.9
OG0005458_1rr_1.inclade1.ortho1.pos12	34	5.7102	82.6
OG0005461_1rr_1.inclade1.ortho1.pos12	79	3.4374	91.0
OG0005472_1rr_1.inclade1.ortho1.pos12	45	9.6481	88.3
OG0005474_1rr_1.inclade1.ortho1.pos12	76	8.0785	87.9
OG0005475_1rr_1.inclade1.ortho1.pos12	58	13.4134	90.5
OG0005483_1rr_1.inclade1.ortho2.pos12	29	2.1350	89.0
OG0005485_1rr_1.inclade1.ortho1.pos12	60	11.0525	83.5
OG0005487_1rr_1.inclade1.ortho1.pos12	73	8.0024	81.3
OG0005488_1rr_1.inclade1.ortho1.pos12	76	5.1358	86.3
OG0005490_1rr_1.unrooted-ortho.pos12	48	11.4619	90.1
OG0005499_1rr_1.inclade1.ortho1.pos12	38	3.1830	76.5
OG0005500_1rr_1.inclade1.ortho1.pos12	65	3.7430	83.0
OG0005502_1rr_1.inclade1.ortho1.pos12	21	3.5342	86.4
OG0005502_1rr_1.inclade1.ortho2.pos12	57	11.3898	85.5
OG0005504_1rr_1.inclade1.ortho1.pos12	73	10.3879	86.0
OG0005510_1rr_1.inclade1.ortho1.pos12	68	12.0759	90.9
OG0005515_1rr_1.inclade1.ortho1.pos12	59	4.1748	82.1
OG0005518_1rr_1.inclade1.ortho1.pos12	57	8.6291	84.8
OG0005519_1rr_1.inclade1.ortho1.pos12	57	1.4474	83.7
OG0005519_1rr_1.inclade1.ortho2.pos12	24	0.2850	72.1
