locus	num_taxa	tree_length	mean_bootstrap_support
OGcluster_5276_1	48	12.6105	73.8
OGcluster_5277_0	46	4.6837	68.6
OGcluster_5281_0	44	5.3716	69.7
OGcluster_5282_0	41	15.0432	69.1
OGcluster_5284_1	48	14.3956	81.2
OGcluster_5288_0	27	1.1951	86.9
OGcluster_5292_0	33	6.9393	69.3
OGcluster_5295_0	18	1.7391	76.3
OGcluster_5297_0	48	8.3010	82.1
OGcluster_5300_0	31	1.6200	68.8
OGcluster_5301_0	39	2.2106	70.9
OGcluster_5305_0	46	2.2038	66.6
OGcluster_5308_0	19	6.3948	91.4
OGcluster_5309_0	36	2.9171	80.1
OGcluster_530_1	43	14.1218	81.9
OGcluster_5310_1	38	12.6318	66.1
OGcluster_5311_0	46	9.0748	78.0
OGcluster_5312_0	17	6.5012	60.6
OGcluster_5313_1	26	5.1722	91.2
OGcluster_5314_0	23	3.9587	60.9
OGcluster_5317_0	44	8.7744	76.6
OGcluster_5319_1	24	6.4807	80.9
OGcluster_5320_0	46	5.1097	64.4
OGcluster_5321_0	38	10.9333	74.8
OGcluster_5322_0	48	10.7820	74.2
OGcluster_5324_1	45	7.1618	66.8
OGcluster_5325_0	23	11.9672	62.3
OGcluster_5326_1	45	15.2558	74.2
OGcluster_5327_0	17	3.5959	70.3
OGcluster_5327_1	36	9.4546	72.0
OGcluster_5328_0	38	5.2106	89.3
OGcluster_5329_0	24	2.9886	80.7
OGcluster_5331_0	23	0.6264	84.3
OGcluster_5332_1	47	7.5967	79.5
OGcluster_5333_1	40	7.6569	76.9
OGcluster_5334_1	49	9.0018	78.1
OGcluster_5336_0	21	0.8326	73.5
OGcluster_533_0	17	0.8795	58.1
OGcluster_5340_0	21	0.6087	79.4
OGcluster_5341_0	47	10.1526	68.1
OGcluster_5343_1	49	10.3193	81.6
OGcluster_5344_0	49	29.7130	67.3
OGcluster_5345_0	21	0.8491	94.0
OGcluster_5346_1	38	3.8045	78.6
OGcluster_5348_1	47	16.7423	72.5
OGcluster_534_0	21	0.9763	82.6
OGcluster_5350_1	47	10.6258	71.1
OGcluster_5353_0	27	6.7249	72.2
OGcluster_5357_0	49	11.0992	61.8
OGcluster_5358_1	47	9.4203	77.8
OGcluster_5359_0	23	3.7217	67.2
OGcluster_535_0	18	0.6401	96.1
OGcluster_5360_0	22	0.4820	85.7
OGcluster_5361_1	44	12.0682	63.6
OGcluster_5362_0	41	8.4541	56.7
OGcluster_5363_0	41	3.6955	68.5
OGcluster_5364_1	47	10.7692	71.3
OGcluster_5367_1	44	10.7092	84.2
OGcluster_5368_1	35	5.6472	86.9
OGcluster_536_0	22	0.5401	85.9
OGcluster_536_1	21	0.5731	85.9
OGcluster_5370_0	31	9.4783	66.6
OGcluster_5371_1	48	22.6350	76.8
OGcluster_5373_0	50	6.8492	83.6
OGcluster_5378_0	43	13.0145	75.7
OGcluster_5379_0	21	0.9712	84.9
OGcluster_537_0	21	1.0792	87.7
OGcluster_5380_0	35	1.8088	68.3
OGcluster_5382_0	17	0.5085	78.5
OGcluster_5383_0	42	8.3262	69.7
OGcluster_5384_0	17	0.5607	84.3
OGcluster_5386_0	42	6.6325	66.5
OGcluster_5387_0	50	7.1429	66.3
OGcluster_5388_0	45	6.9362	72.5
OGcluster_5389_1	45	10.4939	83.1
OGcluster_5390_0	36	3.4359	75.5
OGcluster_5391_0	19	0.8629	75.0
OGcluster_5392_0	21	4.3831	58.2
OGcluster_5393_1	47	19.7116	81.0
OGcluster_5395_1	50	10.6377	69.6
OGcluster_5397_0	39	5.8177	76.4
OGcluster_5398_0	22	0.6678	84.8
OGcluster_53_0	23	0.9783	84.0
OGcluster_53_1	21	0.5933	78.1
OGcluster_53_2	23	1.0186	86.3
OGcluster_53_3	21	1.9350	88.3
OGcluster_53_4	31	4.3510	84.1
OGcluster_53_5	27	2.3444	86.5
OGcluster_53_6	35	3.9450	77.5
OGcluster_5400_0	21	1.1888	93.3
OGcluster_5403_0	43	8.1437	75.0
OGcluster_5404_1	37	8.8708	75.3
OGcluster_5405_0	43	4.3157	75.3
OGcluster_5406_1	46	11.8066	66.9
OGcluster_5407_1	47	6.2733	77.4
OGcluster_5408_0	45	6.3978	83.0
OGcluster_5409_0	30	3.7034	66.3
OGcluster_5410_0	44	9.0319	71.6
OGcluster_5411_0	45	3.1622	51.4
OGcluster_5413_1	20	5.8506	56.4
OGcluster_5414_0	22	0.6340	85.7
OGcluster_5418_0	37	5.3835	82.8
OGcluster_541_0	50	9.8616	80.3
OGcluster_5420_0	18	0.7235	66.3
OGcluster_5422_0	46	7.6733	65.3
OGcluster_5423_0	22	0.6632	87.4
OGcluster_5424_0	18	2.7414	70.7
OGcluster_5424_1	25	8.1412	52.9
OGcluster_5427_0	22	2.8217	69.7
OGcluster_5428_1	47	5.7668	69.5
OGcluster_542_0	23	0.7959	77.2
OGcluster_5430_0	42	13.3126	63.6
OGcluster_5432_0	21	7.2919	72.0
OGcluster_5434_0	19	7.8824	52.3
OGcluster_5435_0	38	5.3256	76.5
OGcluster_5436_0	39	5.7488	84.2
OGcluster_5438_0	22	0.8509	83.3
OGcluster_543_0	30	5.7074	82.8
OGcluster_5441_1	49	7.0159	65.1
OGcluster_5442_0	22	1.5099	82.5
OGcluster_5443_1	47	8.9411	70.1
OGcluster_5445_0	19	0.6377	79.9
OGcluster_5445_1	17	1.6980	78.7
OGcluster_5446_0	34	3.8983	79.5
OGcluster_5448_1	49	22.2870	72.4
OGcluster_5451_0	18	5.5533	61.9
OGcluster_5451_1	19	1.4735	54.6
OGcluster_5452_0	26	5.7990	62.0
OGcluster_5453_0	42	8.4298	75.0
OGcluster_5456_0	21	0.6740	76.3
OGcluster_5457_0	48	9.2879	70.7
OGcluster_5458_1	46	11.5951	69.6
OGcluster_5459_0	38	6.9741	76.3
OGcluster_5462_0	44	11.2489	68.6
OGcluster_5463_0	40	3.7377	75.2
OGcluster_5464_0	44	6.3534	76.2
OGcluster_5465_0	20	7.9186	65.3
OGcluster_5466_0	38	14.2480	72.3
OGcluster_5469_1	47	9.5465	73.4
OGcluster_5470_0	36	4.6367	80.3
OGcluster_5472_0	47	10.8637	60.0
OGcluster_5473_1	40	9.2691	77.0
OGcluster_5474_0	29	5.0910	67.3
OGcluster_5476_0	29	28.8814	47.0
OGcluster_5477_1	47	14.9870	80.3
OGcluster_5478_0	39	3.3247	69.9
OGcluster_5479_0	17	0.7376	88.6
OGcluster_5480_0	35	31.5883	69.4
OGcluster_5485_1	44	4.6388	71.6
OGcluster_5486_0	25	9.3318	56.2
OGcluster_5487_1	47	11.6371	73.5
OGcluster_5488_0	40	14.2777	69.5
OGcluster_5489_0	29	4.1752	62.3
OGcluster_5492_1	51	16.3779	63.1
OGcluster_5494_0	46	9.2199	61.3
OGcluster_5495_0	45	24.7250	75.9
OGcluster_5496_1	43	7.1736	83.9
OGcluster_5497_0	46	8.4837	80.6
OGcluster_5498_0	41	8.2288	73.1
OGcluster_5499_0	46	5.4794	66.9
OGcluster_549_0	20	0.9319	69.1
OGcluster_5502_0	45	3.7535	61.6
OGcluster_5504_0	26	2.4171	73.1
OGcluster_5506_1	47	8.2307	69.3
OGcluster_5507_0	30	1.4687	83.1
OGcluster_5508_0	44	6.4533	79.3
OGcluster_5510_0	39	9.9050	70.1
OGcluster_5513_0	21	16.8476	58.7
OGcluster_5513_1	25	13.5914	57.7
OGcluster_5514_0	47	6.0721	79.1
OGcluster_5517_0	46	8.1005	74.6
OGcluster_5519_0	18	11.8117	57.3
OGcluster_5520_0	20	4.1948	44.8
OGcluster_5521_0	31	3.1842	83.6
OGcluster_5522_0	21	0.5993	84.2
OGcluster_5523_0	29	1.1701	51.1
OGcluster_5524_0	19	5.4476	74.2
OGcluster_5525_0	48	13.9716	75.0
OGcluster_5527_1	46	9.1078	73.9
OGcluster_5528_0	47	13.5518	67.5
OGcluster_552_0	22	0.6369	82.5
OGcluster_5530_0	47	10.8766	66.9
OGcluster_5532_0	17	13.4409	84.0
OGcluster_5533_0	37	13.4680	86.4
OGcluster_5535_1	41	12.5508	69.7
OGcluster_5536_1	48	11.6405	69.0
OGcluster_5537_0	46	10.1844	72.8
OGcluster_5538_0	49	7.4325	61.7
OGcluster_5539_1	48	9.4089	79.6
OGcluster_553_0	20	1.4670	70.3
OGcluster_5541_1	44	11.7039	62.9
OGcluster_5542_0	35	2.3348	61.4
OGcluster_5543_0	37	4.0437	75.0
OGcluster_5544_1	39	6.8353	79.6
OGcluster_5545_0	31	2.5797	70.3
OGcluster_5546_0	21	0.6250	84.5
OGcluster_5548_0	41	7.5718	77.2
OGcluster_554_0	45	4.0093	76.1
OGcluster_5551_0	31	10.0205	48.6
OGcluster_5552_0	47	8.2889	60.9
OGcluster_5553_0	29	5.5714	62.5
OGcluster_5554_1	42	12.0327	71.3
OGcluster_5555_0	48	4.1111	78.8
OGcluster_5556_0	25	0.9833	89.4
OGcluster_5557_0	49	7.4936	69.8
OGcluster_5560_1	41	6.5609	60.1
OGcluster_5561_0	49	11.6781	66.9
OGcluster_5562_1	47	7.0389	62.0
OGcluster_5563_0	44	10.4599	71.1
OGcluster_5564_0	38	3.1003	73.4
OGcluster_5565_1	48	11.6783	67.8
OGcluster_5566_0	35	5.4412	63.8
OGcluster_5567_0	47	12.1523	79.0
OGcluster_5568_1	43	8.6398	72.1
OGcluster_5570_1	47	10.0214	73.1
OGcluster_5573_0	46	8.3735	67.5
OGcluster_5574_1	39	3.2910	84.1
OGcluster_5576_0	46	8.2325	76.9
OGcluster_5577_0	47	5.9846	82.1
OGcluster_5580_0	23	0.7548	79.9
OGcluster_5581_0	44	8.4913	80.2
OGcluster_5584_1	44	7.0659	72.0
OGcluster_5585_0	43	4.4663	74.1
OGcluster_5586_0	33	10.0725	76.8
OGcluster_5590_0	22	1.2058	86.5
OGcluster_5591_0	45	10.4939	71.0
OGcluster_5593_0	30	5.0935	75.6
OGcluster_5595_0	34	3.8048	66.7
OGcluster_5596_0	42	8.6567	80.2
OGcluster_5597_1	48	19.3856	70.9
OGcluster_5598_0	22	0.6145	84.9
OGcluster_55_0	19	3.3291	80.3
OGcluster_5601_0	42	6.3536	73.2
OGcluster_5602_0	22	0.3801	78.9
OGcluster_5604_1	45	6.6282	73.0
OGcluster_5606_1	47	11.2965	70.5
OGcluster_5607_1	46	3.6419	78.4
OGcluster_5608_0	20	0.3226	59.9
OGcluster_5608_1	22	13.8430	41.7
OGcluster_5610_0	40	7.6898	65.7
OGcluster_5613_0	49	9.6498	67.0
OGcluster_5615_1	48	9.8583	67.0
OGcluster_5616_0	46	7.3838	80.9
OGcluster_5618_0	49	14.0673	68.1
OGcluster_5619_0	34	2.4884	81.6
OGcluster_5620_0	26	6.8754	61.7
OGcluster_5622_0	46	12.8473	72.5
OGcluster_5624_1	49	8.5617	53.8
OGcluster_5625_0	34	7.1394	58.0
OGcluster_5626_0	22	0.5175	90.6
OGcluster_5627_0	42	7.7447	67.1
OGcluster_5629_0	31	2.3973	75.5
OGcluster_5630_0	46	6.2691	58.7
OGcluster_5631_0	27	1.6803	44.7
OGcluster_5633_1	46	21.7035	83.8
OGcluster_5634_1	47	12.0720	72.5
OGcluster_5635_1	49	8.8450	72.5
OGcluster_5637_0	40	5.7490	78.9
OGcluster_5638_0	40	9.7509	68.5
OGcluster_5639_1	45	8.9072	66.2
OGcluster_5640_0	28	3.3758	91.3
OGcluster_5642_0	19	7.1722	57.1
OGcluster_5644_1	48	9.1132	68.7
OGcluster_5645_0	22	0.7699	73.9
OGcluster_5646_1	46	8.1760	77.5
OGcluster_5647_0	20	12.3653	67.1
OGcluster_5649_0	28	14.4813	74.4
OGcluster_564_0	44	3.1149	73.4
OGcluster_5650_1	44	3.6642	75.1
OGcluster_5651_0	27	5.2610	63.1
OGcluster_5653_0	24	17.0177	68.5
OGcluster_5655_0	21	1.3195	88.0
OGcluster_5656_0	19	2.2059	68.3
OGcluster_5657_0	19	0.4981	87.5
OGcluster_5658_1	46	20.8497	52.2
OGcluster_5659_0	19	1.4931	90.4
OGcluster_5661_0	25	5.8583	49.2
OGcluster_5662_0	43	3.5616	80.3
OGcluster_5664_1	43	6.8045	72.0
OGcluster_5665_0	31	4.5072	55.6
OGcluster_5666_0	31	3.3657	65.0
OGcluster_5667_1	44	12.2270	66.4
OGcluster_5669_0	45	4.7191	68.5
OGcluster_5670_0	25	1.4067	74.2
OGcluster_5672_0	25	1.0476	50.1
OGcluster_5674_1	39	9.7863	68.9
OGcluster_5675_0	48	10.4802	65.9
OGcluster_5676_0	19	10.0676	73.2
OGcluster_5677_0	42	6.5559	81.3
OGcluster_5679_1	47	27.7948	61.4
OGcluster_567_0	23	0.9102	84.3
OGcluster_567_1	25	1.8408	76.2
OGcluster_5680_1	40	4.7613	78.7
OGcluster_5681_0	17	4.6674	76.4
OGcluster_5682_0	44	10.2822	71.2
OGcluster_5683_0	45	9.5933	75.0
OGcluster_5685_0	45	6.1780	80.5
OGcluster_5686_0	21	0.6227	83.5
OGcluster_5693_0	36	6.4054	59.5
OGcluster_5695_0	18	1.7995	58.6
OGcluster_5697_0	48	10.9869	73.4
OGcluster_5699_0	37	2.5718	74.0
OGcluster_569_0	22	0.8576	88.7
OGcluster_56_0	25	3.6171	69.9
OGcluster_56_1	22	1.3204	82.4
OGcluster_56_2	24	1.6395	86.6
OGcluster_56_3	25	2.7507	65.3
OGcluster_5700_1	45	9.0281	69.1
OGcluster_5701_0	37	3.6920	85.4
OGcluster_5702_0	17	0.4098	79.7
OGcluster_5704_0	19	1.6542	79.4
OGcluster_5706_1	46	8.2911	78.5
OGcluster_5707_1	48	11.0342	71.1
OGcluster_5708_0	46	10.6755	71.3
OGcluster_5709_0	31	4.2093	94.5
OGcluster_5710_0	23	0.4020	65.1
OGcluster_5711_1	47	14.8485	76.4
OGcluster_5712_0	19	10.4728	63.5
OGcluster_5714_1	38	9.6902	76.9
OGcluster_5715_0	22	0.4339	83.3
OGcluster_5716_0	40	12.9847	59.4
OGcluster_5717_0	22	0.4832	84.3
OGcluster_5719_1	45	11.1180	61.5
OGcluster_5720_1	43	5.0040	75.6
OGcluster_5722_0	49	6.3876	73.7
OGcluster_5724_1	45	7.0313	69.4
OGcluster_5725_0	22	0.6019	91.6
OGcluster_5726_1	46	6.3596	73.4
OGcluster_5727_1	43	8.4871	75.0
OGcluster_5729_0	47	22.4440	66.8
OGcluster_5730_0	19	3.6180	81.5
OGcluster_5730_1	32	13.2255	61.5
OGcluster_5731_0	48	10.0866	62.9
OGcluster_5732_1	47	3.3963	71.8
OGcluster_5734_0	40	8.6996	82.3
OGcluster_5735_1	43	5.5327	71.6
OGcluster_5737_0	28	3.0526	78.2
OGcluster_5740_1	46	7.6370	72.0
OGcluster_5741_0	18	31.7572	61.8
OGcluster_5743_0	39	3.1210	76.3
OGcluster_5745_0	19	7.6588	71.4
OGcluster_5746_0	44	5.9463	75.6
OGcluster_5751_0	17	1.6857	72.9
OGcluster_5753_0	47	9.9666	59.4
OGcluster_5754_0	40	10.3010	63.8
OGcluster_5756_1	44	6.1832	69.6
OGcluster_5757_0	20	0.4622	80.4
OGcluster_5760_0	24	6.8239	66.2
OGcluster_5761_0	48	8.5510	74.1
OGcluster_5762_0	42	9.4899	62.8
OGcluster_5763_0	23	1.0609	80.2
OGcluster_5766_0	47	3.4144	65.2
OGcluster_5767_1	50	12.6850	72.5
OGcluster_5770_0	42	4.0458	79.5
OGcluster_5771_0	46	17.0640	66.7
OGcluster_5772_1	40	6.2093	86.1
OGcluster_5773_0	25	1.0579	85.3
OGcluster_5774_0	31	6.9608	72.8
OGcluster_5775_0	40	12.8337	62.6
OGcluster_5776_0	22	0.7436	73.7
OGcluster_5777_0	48	10.4164	64.8
OGcluster_5778_1	46	9.0019	56.9
OGcluster_5780_1	49	9.1732	66.6
OGcluster_5781_0	37	5.4972	74.3
OGcluster_5783_0	33	7.1033	82.6
OGcluster_5784_0	49	10.2864	72.9
OGcluster_5788_0	24	13.0426	80.5
OGcluster_5789_0	48	12.1278	76.8
OGcluster_5793_0	33	2.9839	72.3
OGcluster_5796_1	44	6.3571	75.9
OGcluster_5797_0	46	11.9417	62.4
OGcluster_57_0	31	3.1297	73.4
OGcluster_57_1	25	2.1096	75.4
OGcluster_57_2	27	3.2315	68.2
OGcluster_57_3	19	1.0536	69.6
OGcluster_5800_1	36	5.9417	65.7
OGcluster_5801_0	21	2.7484	62.7
OGcluster_5802_0	29	2.9407	86.0
OGcluster_5803_0	45	4.5581	72.4
OGcluster_5805_0	21	3.5294	68.7
OGcluster_5806_0	44	9.6238	78.7
OGcluster_5808_0	41	4.1427	74.7
OGcluster_5809_1	46	9.8748	72.5
OGcluster_5810_0	26	0.8058	83.3
OGcluster_5810_1	18	15.6693	59.5
OGcluster_5811_0	46	7.2422	78.3
OGcluster_5813_0	25	1.6717	61.3
OGcluster_5814_0	19	1.2069	89.7
OGcluster_5816_1	48	9.8913	60.8
OGcluster_5817_1	49	18.6451	69.9
OGcluster_5818_0	25	10.6221	62.0
OGcluster_581_0	27	2.7564	61.1
OGcluster_581_1	17	2.1056	53.0
OGcluster_5821_0	28	5.8373	92.0
OGcluster_5822_0	49	8.5168	60.8
OGcluster_5824_0	21	0.3989	85.7
OGcluster_5825_0	26	6.3541	68.2
OGcluster_5826_0	49	11.9890	75.0
OGcluster_5827_0	47	15.7865	69.7
OGcluster_5828_0	19	0.5290	76.8
OGcluster_5828_1	22	2.6564	67.2
OGcluster_5829_0	41	3.5868	71.5
OGcluster_5830_0	19	0.4233	54.2
OGcluster_5831_0	29	14.1160	75.8
OGcluster_5832_0	49	10.6233	79.4
OGcluster_5833_0	24	13.3776	53.0
OGcluster_5839_0	22	0.7290	78.6
OGcluster_5841_0	24	0.9870	82.3
OGcluster_5843_0	26	2.9086	37.5
OGcluster_5845_0	28	2.8903	78.0
OGcluster_5850_0	26	1.8000	65.6
OGcluster_5852_0	45	5.1357	73.0
OGcluster_5854_0	38	8.3180	70.5
OGcluster_5855_0	42	4.1008	71.3
OGcluster_5858_1	42	10.8867	80.2
OGcluster_5859_0	18	0.2120	74.1
OGcluster_5859_1	25	4.4613	54.6
OGcluster_585_0	25	1.2146	84.6
OGcluster_5860_0	25	1.4875	89.1
OGcluster_5862_1	46	6.7295	78.9
OGcluster_5863_1	49	9.5829	69.5
OGcluster_5865_0	35	4.6166	88.2
OGcluster_5866_0	36	9.5281	70.2
OGcluster_5867_0	18	9.7093	69.0
OGcluster_5868_0	30	12.2962	57.6
OGcluster_5869_0	26	2.4043	76.9
OGcluster_586_0	21	0.9359	77.4
OGcluster_5870_0	46	11.5285	75.0
OGcluster_5873_0	27	3.3038	61.3
OGcluster_5874_0	34	8.7299	51.5
OGcluster_5875_1	42	8.4170	74.7
OGcluster_5876_0	20	0.9308	81.2
OGcluster_5877_0	30	9.2764	60.3
OGcluster_5878_0	48	5.7926	71.8
OGcluster_5880_0	20	0.4622	82.6
OGcluster_5882_0	33	3.3669	71.6
OGcluster_5883_0	35	7.8109	52.5
OGcluster_5884_0	40	5.5699	84.0
OGcluster_5885_1	43	4.6283	79.9
OGcluster_5886_0	45	4.7783	72.7
OGcluster_5887_0	47	13.0944	75.3
OGcluster_5888_1	48	10.2303	63.9
OGcluster_5889_1	48	16.1046	78.5
OGcluster_588_1	21	1.3936	86.4
OGcluster_5890_0	22	0.8795	80.6
OGcluster_5892_0	49	8.6966	57.3
OGcluster_5893_0	29	10.9273	80.4
OGcluster_5894_0	47	7.7833	74.0
OGcluster_5896_1	45	10.4685	68.7
OGcluster_5897_0	39	12.6571	80.6
OGcluster_5899_0	21	3.9504	68.1
OGcluster_589_0	19	1.0656	63.6
OGcluster_5900_0	48	10.7952	74.3
OGcluster_5902_0	44	10.9678	49.2
OGcluster_5903_0	45	9.2060	79.4
OGcluster_5910_0	48	5.8999	61.2
OGcluster_5911_0	25	8.7147	51.7
OGcluster_5915_0	19	3.7655	66.6
OGcluster_5916_1	48	7.3457	78.6
OGcluster_5917_1	26	14.7423	76.3
OGcluster_5918_1	42	6.0955	76.4
OGcluster_5922_1	47	8.3018	77.0
OGcluster_5923_0	47	13.3984	72.7
OGcluster_5926_1	30	5.2772	84.8
OGcluster_5927_1	47	7.9708	69.1
OGcluster_5928_0	24	7.6661	54.0
OGcluster_5929_1	47	9.5738	66.8
OGcluster_5930_0	46	3.1502	62.8
OGcluster_5931_1	48	20.5015	71.8
OGcluster_5935_0	29	8.1735	88.3
OGcluster_5936_0	46	9.5923	71.8
OGcluster_5937_0	23	1.0125	66.2
OGcluster_593_0	17	0.8232	85.0
OGcluster_5941_0	42	5.5404	80.9
OGcluster_5942_0	22	6.8688	52.9
OGcluster_5944_1	28	6.6124	87.9
OGcluster_5945_0	49	7.1639	59.1
OGcluster_5947_0	47	7.1611	75.5
OGcluster_5949_0	45	3.1596	68.9
OGcluster_5951_0	41	10.4390	78.0
OGcluster_5953_1	48	10.1455	79.4
OGcluster_5954_0	45	8.5315	77.6
OGcluster_5955_0	23	0.6285	70.1
OGcluster_5956_0	44	9.5745	77.5
OGcluster_5957_0	24	9.2670	58.4
OGcluster_5958_0	22	1.8268	67.0
OGcluster_5959_0	22	0.3446	76.1
OGcluster_5959_1	17	1.9086	74.2
OGcluster_595_0	20	0.3558	81.8
OGcluster_5960_1	40	5.1703	78.4
OGcluster_5961_0	17	4.0253	64.5
OGcluster_5962_0	43	7.7545	68.5
OGcluster_5967_0	18	1.4463	84.2
OGcluster_5968_0	44	9.7751	68.0
OGcluster_5972_0	44	8.0974	66.8
OGcluster_5973_0	50	7.7166	78.1
OGcluster_5975_0	17	5.8658	60.5
OGcluster_5976_0	24	7.4467	84.7
OGcluster_5977_0	47	10.0443	80.5
OGcluster_5979_0	46	20.2884	75.6
OGcluster_597_0	40	5.6702	76.7
OGcluster_5980_0	34	2.1878	71.4
OGcluster_5981_0	40	11.3390	76.3
OGcluster_5982_0	45	5.3367	75.6
OGcluster_5983_1	44	10.9712	54.5
OGcluster_5985_1	47	9.0412	76.4
OGcluster_5986_1	47	9.5492	70.6
OGcluster_5987_0	44	5.0637	52.4
OGcluster_5989_0	34	3.4151	78.1
OGcluster_5990_0	27	8.2159	54.6
OGcluster_5996_0	49	16.3777	66.5
OGcluster_5998_0	22	0.7432	72.2
OGcluster_5999_0	45	18.8521	57.1
OGcluster_599_0	28	2.7935	64.3
OGcluster_5_0	18	1.9508	93.3
OGcluster_6001_0	48	11.8707	49.6
OGcluster_6002_0	37	3.9225	68.1
OGcluster_6003_1	22	13.0214	63.6
OGcluster_6004_0	25	1.5748	70.6
OGcluster_6005_0	28	4.8375	83.6
OGcluster_6007_1	46	16.4770	70.3
OGcluster_6008_0	45	4.5483	60.0
OGcluster_6009_0	44	8.9272	72.9
OGcluster_6010_0	39	2.8150	82.8
OGcluster_6011_0	34	7.0623	70.9
OGcluster_6013_0	22	0.5965	80.5
OGcluster_6014_0	45	3.4697	58.0
OGcluster_6015_0	35	3.6373	81.1
OGcluster_6016_1	48	5.9292	84.6
OGcluster_6017_0	22	1.1470	82.2
OGcluster_6020_0	33	2.2476	72.8
OGcluster_6021_0	18	4.3096	64.1
OGcluster_6022_0	25	1.2865	81.6
OGcluster_6023_0	17	0.6059	54.1
OGcluster_6024_0	42	8.0859	78.7
OGcluster_6025_0	29	1.6619	66.8
OGcluster_6029_0	23	7.6144	54.7
OGcluster_602_0	42	5.6383	74.5
OGcluster_602_1	23	0.9211	78.8
OGcluster_6030_1	39	5.3580	72.8
OGcluster_6032_0	17	2.3020	68.1
OGcluster_6033_1	49	15.4257	64.8
OGcluster_6035_0	46	13.3782	52.5
OGcluster_6037_0	41	6.3437	78.0
OGcluster_6038_0	49	9.8496	69.2
OGcluster_6041_0	45	12.2597	73.4
OGcluster_6042_0	49	9.1347	69.8
OGcluster_6044_0	21	1.1596	83.1
OGcluster_6045_0	45	2.7621	74.8
OGcluster_6046_1	44	9.1029	82.5
OGcluster_6047_0	48	13.4458	62.6
OGcluster_6049_1	41	6.1726	80.4
OGcluster_6051_1	36	5.2521	73.4
OGcluster_6052_1	46	7.1437	75.8
OGcluster_6053_0	29	2.9314	82.6
OGcluster_6054_0	33	3.2384	81.8
OGcluster_6055_1	50	11.4775	49.0
OGcluster_6056_0	42	11.3443	57.9
OGcluster_6058_0	38	8.6005	70.7
OGcluster_6059_0	47	10.8693	69.0
OGcluster_6060_0	36	9.7914	81.6
OGcluster_6063_0	47	6.3776	75.5
OGcluster_6064_0	43	4.6533	75.3
OGcluster_6066_0	18	3.1985	60.2
OGcluster_6068_1	47	7.7680	72.3
OGcluster_6070_0	19	1.7193	53.0
OGcluster_6070_1	20	1.4841	51.5
OGcluster_6072_0	37	19.2868	78.0
OGcluster_6073_0	22	0.6273	78.6
OGcluster_6074_1	48	11.6616	72.2
OGcluster_6075_0	44	20.7443	66.3
OGcluster_6076_0	47	9.2735	72.7
OGcluster_6077_1	48	6.5452	79.2
OGcluster_6078_0	48	8.9778	75.8
OGcluster_6080_0	19	11.0717	71.1
OGcluster_6081_1	43	12.8653	67.4
OGcluster_6082_0	25	1.2651	75.8
OGcluster_6082_1	19	11.1762	67.2
OGcluster_6083_0	45	8.4211	62.1
OGcluster_6084_0	20	4.5621	75.4
OGcluster_6086_0	34	6.6633	82.9
OGcluster_6087_1	42	6.3400	56.1
OGcluster_6089_0	46	7.2646	70.2
OGcluster_608_0	24	4.8548	78.6
OGcluster_608_1	33	3.4917	85.9
OGcluster_6091_1	43	9.9088	72.5
OGcluster_6092_0	34	8.3194	68.6
OGcluster_6093_0	31	1.9726	80.7
OGcluster_6095_1	43	9.3429	71.7
OGcluster_6097_0	31	6.1619	75.2
OGcluster_6098_0	25	1.7991	78.1
OGcluster_609_0	44	8.0628	74.2
OGcluster_609_1	33	6.1554	75.3
OGcluster_609_2	30	2.3867	80.3
OGcluster_6100_0	49	4.7124	65.8
OGcluster_6102_0	19	3.5579	69.6
OGcluster_6103_0	27	1.1858	88.6
OGcluster_6104_0	48	7.9317	66.9
OGcluster_6105_0	46	4.6401	62.7
OGcluster_6106_0	41	15.3750	80.1
OGcluster_6107_0	23	12.1465	66.3
OGcluster_6108_1	48	12.2683	63.5
OGcluster_6109_0	48	16.0837	57.7
OGcluster_6110_0	47	2.8797	70.0
OGcluster_6111_0	29	2.1323	59.5
OGcluster_6114_0	24	7.6634	85.3
OGcluster_6116_0	24	7.2599	56.3
OGcluster_6117_0	45	7.1308	78.5
OGcluster_6120_1	47	13.0218	72.8
OGcluster_6125_0	46	5.9065	76.9
OGcluster_6128_1	45	19.8567	61.9
OGcluster_6129_0	24	0.7351	91.0
OGcluster_6130_0	42	8.4685	60.8
OGcluster_6131_1	48	15.4125	69.6
OGcluster_6132_0	44	6.0036	71.0
OGcluster_6133_1	47	4.3795	81.0
OGcluster_6134_1	38	7.3159	78.3
OGcluster_6135_0	21	0.9548	69.8
OGcluster_6136_0	20	1.2415	66.6
OGcluster_6137_0	24	14.1181	62.0
OGcluster_6138_1	43	10.1524	66.5
OGcluster_6139_0	48	21.6535	78.7
OGcluster_6142_0	26	8.7073	56.2
OGcluster_6144_0	44	9.0063	69.7
OGcluster_6145_1	43	7.6442	73.6
OGcluster_6146_0	45	7.8689	57.7
OGcluster_6147_0	45	10.0007	70.4
OGcluster_6148_0	21	21.1431	54.2
OGcluster_614_0	23	7.6757	59.9
OGcluster_6150_0	45	10.6967	64.8
OGcluster_6153_0	31	12.6196	62.1
OGcluster_6155_1	44	10.9020	63.1
OGcluster_6158_0	22	1.5931	62.3
OGcluster_6159_1	40	10.8319	62.8
OGcluster_6163_0	46	7.8443	47.7
OGcluster_6164_1	49	14.9834	74.1
OGcluster_6165_0	26	2.0146	69.9
